Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested
ORD024531,CUST6238,JioMart,2025-10-12 04:29:30,27,Snacks,261,Very satisfied with the service.,5,No,No
ORD024534,CUST2563,Blinkit,2025-10-12 21:29:30,28,Grocery,747,"Fast delivery, great service!",5,No,No
ORD024536,CUST7953,Swiggy Instamart,2025-10-12 09:29:30,25,Fruits & Vegetables,94,Very satisfied with the service.,5,No,No
ORD024537,CUST5093,Blinkit,2025-10-12 11:29:30,30,Grocery,1179,Wrong item delivered.,1,No,Yes
ORD024540,CUST3304,JioMart,2025-10-12 02:29:30,33,Personal Care,293,"Fast delivery, great service!",5,No,No
ORD024541,CUST3109,Blinkit,2025-10-12 18:29:30,31,Snacks,118,Good quality products.,4,No,No
ORD024543,CUST3238,Blinkit,2025-10-12 11:29:30,38,Grocery,687,Quick and reliable!,5,No,No
ORD024545,CUST1612,Blinkit,2025-10-12 13:29:30,12,Fruits & Vegetables,549,Items missing from order.,2,No,Yes
ORD024546,CUST1516,JioMart,2025-10-12 22:29:30,8,Dairy,714,"Easy to order, loved it!",5,No,No
ORD024547,CUST6234,Blinkit,2025-10-12 14:29:30,25,Dairy,731,Delivery person was rude.,2,No,Yes
ORD024556,CUST1451,Swiggy Instamart,2025-10-12 08:29:30,27,Snacks,439,Delivery person was rude.,2,No,Yes
ORD024557,CUST2566,JioMart,2025-10-12 23:29:30,36,Personal Care,1021,Packaging could be better.,3,No,No
ORD024559,CUST2237,Swiggy Instamart,2025-10-12 22:29:30,34,Dairy,446,Packaging could be better.,3,No,No
ORD024561,CUST4403,JioMart,2025-10-12 08:29:30,33,Dairy,291,Delivery person was rude.,2,No,Yes
ORD024562,CUST5194,Swiggy Instamart,2025-10-12 09:29:30,29,Personal Care,219,"Not fresh, disappointed.",2,No,Yes
ORD024563,CUST9752,Swiggy Instamart,2025-10-12 09:29:30,26,Grocery,293,Very satisfied with the service.,5,No,No
ORD024564,CUST6025,JioMart,2025-10-12 18:29:30,55,Personal Care,384,Excellent experience!,5,Yes,No
ORD024565,CUST4425,Swiggy Instamart,2025-10-12 08:29:30,28,Grocery,1208,Excellent experience!,5,No,No
ORD024566,CUST4663,Blinkit,2025-10-12 08:29:30,36,Fruits & Vegetables,298,Good quality products.,4,No,No
ORD024568,CUST4152,JioMart,2025-10-12 08:29:30,46,Beverages,924,Excellent experience!,5,Yes,No
ORD024572,CUST3974,Blinkit,2025-10-12 04:29:30,19,Fruits & Vegetables,667,Wrong item delivered.,1,No,Yes
ORD024573,CUST9470,Blinkit,2025-10-12 05:29:30,37,Dairy,795,"Not fresh, disappointed.",2,No,Yes
ORD024575,CUST2912,Swiggy Instamart,2025-10-12 12:29:30,20,Snacks,54,"Easy to order, loved it!",5,No,No
ORD024577,CUST3593,Swiggy Instamart,2025-10-12 02:29:30,40,Beverages,642,"Easy to order, loved it!",5,No,No
ORD024582,CUST5641,JioMart,2025-10-12 20:29:30,25,Grocery,1328,"Horrible experience, never ordering again.",1,No,Yes
ORD024584,CUST3068,JioMart,2025-10-12 08:29:30,23,Fruits & Vegetables,351,Packaging could be better.,3,No,No
ORD024586,CUST5985,Blinkit,2025-10-12 08:29:30,36,Snacks,233,Wrong item delivered.,1,No,Yes
ORD024587,CUST4042,Blinkit,2025-10-12 09:29:30,30,Beverages,109,"Fast delivery, great service!",5,No,No
ORD024590,CUST5889,JioMart,2025-10-12 00:29:30,46,Personal Care,1962,Excellent experience!,5,Yes,No
ORD024593,CUST8015,Blinkit,2025-10-12 02:29:30,29,Dairy,383,"Very late delivery, not happy.",2,No,Yes
ORD024597,CUST9388,Swiggy Instamart,2025-10-12 17:29:30,36,Dairy,419,"Very late delivery, not happy.",2,No,Yes
ORD024601,CUST5384,Blinkit,2025-10-12 12:29:30,23,Snacks,417,Excellent experience!,5,No,No
ORD024603,CUST1893,JioMart,2025-10-12 22:29:30,25,Fruits & Vegetables,65,Packaging could be better.,3,No,No
ORD024604,CUST6842,Swiggy Instamart,2025-10-12 22:29:30,37,Dairy,629,Very satisfied with the service.,5,No,No
ORD024605,CUST5055,JioMart,2025-10-12 16:29:30,42,Fruits & Vegetables,72,Very satisfied with the service.,5,Yes,No
ORD024607,CUST8435,JioMart,2025-10-12 15:29:30,32,Beverages,626,Very satisfied with the service.,5,No,No
ORD024612,CUST3905,Blinkit,2025-10-12 18:29:30,43,Personal Care,241,Packaging could be better.,3,Yes,No
ORD024615,CUST6836,Swiggy Instamart,2025-10-12 01:29:30,38,Dairy,623,Quick and reliable!,5,No,No
ORD024618,CUST6482,Swiggy Instamart,2025-10-12 18:29:30,23,Grocery,653,Good quality products.,4,No,No
ORD024627,CUST7391,Blinkit,2025-10-12 04:29:30,21,Fruits & Vegetables,561,Very satisfied with the service.,5,No,No
ORD024630,CUST5035,Blinkit,2025-10-12 11:29:30,33,Dairy,747,"Horrible experience, never ordering again.",1,No,Yes
ORD024632,CUST1992,Blinkit,2025-10-12 14:29:30,36,Personal Care,674,"Not fresh, disappointed.",2,No,Yes
ORD024635,CUST5917,Swiggy Instamart,2025-10-12 08:29:30,16,Grocery,1032,"Fast delivery, great service!",5,No,No
ORD024636,CUST2724,Swiggy Instamart,2025-10-12 05:29:30,46,Grocery,741,"Very late delivery, not happy.",2,Yes,Yes
ORD024637,CUST5367,Swiggy Instamart,2025-10-12 00:29:30,22,Snacks,84,"Very late delivery, not happy.",2,No,Yes
ORD024638,CUST8745,JioMart,2025-10-12 11:29:30,24,Snacks,348,"Not fresh, disappointed.",2,No,Yes
ORD024639,CUST7053,Blinkit,2025-10-12 06:29:30,15,Grocery,327,Delivery person was rude.,2,No,Yes
ORD024640,CUST4590,Blinkit,2025-10-12 15:29:30,35,Personal Care,445,Items missing from order.,2,No,Yes
ORD024642,CUST7624,Blinkit,2025-10-12 13:29:30,29,Grocery,1013,Packaging could be better.,3,No,No
ORD024645,CUST5727,JioMart,2025-10-12 02:29:30,24,Grocery,1492,Delivery person was rude.,2,No,Yes
ORD024649,CUST8115,JioMart,2025-10-12 13:29:30,28,Personal Care,720,Quick and reliable!,5,No,No
ORD024652,CUST6538,Blinkit,2025-10-12 22:29:30,24,Snacks,499,"Not fresh, disappointed.",2,No,Yes
ORD024653,CUST4414,Blinkit,2025-10-12 15:29:30,24,Snacks,156,"Easy to order, loved it!",5,No,No
ORD024655,CUST3085,Swiggy Instamart,2025-10-12 19:29:30,23,Grocery,1236,Wrong item delivered.,1,No,Yes
ORD024656,CUST6555,JioMart,2025-10-12 06:29:30,38,Snacks,155,Packaging could be better.,3,No,No
ORD024657,CUST5093,Blinkit,2025-10-12 19:29:30,23,Personal Care,1009,"Very late delivery, not happy.",2,No,Yes
ORD024658,CUST3524,Swiggy Instamart,2025-10-12 12:29:30,18,Grocery,1298,"Very late delivery, not happy.",2,No,Yes
ORD024659,CUST5745,JioMart,2025-10-12 13:29:30,41,Snacks,223,"Very late delivery, not happy.",2,Yes,Yes
ORD024663,CUST3469,JioMart,2025-10-12 18:29:30,10,Snacks,264,"Very late delivery, not happy.",2,No,Yes
ORD024665,CUST2691,Blinkit,2025-10-12 14:29:30,35,Beverages,959,"Horrible experience, never ordering again.",1,No,Yes
ORD024670,CUST8498,Blinkit,2025-10-12 19:29:30,36,Personal Care,1874,"Fast delivery, great service!",5,No,No
ORD024671,CUST7854,Blinkit,2025-10-12 11:29:30,32,Dairy,261,"Not fresh, disappointed.",2,No,Yes
ORD024672,CUST4219,Blinkit,2025-10-12 16:29:30,23,Snacks,53,Delivery person was rude.,2,No,Yes
ORD024673,CUST9962,Blinkit,2025-10-12 16:29:30,25,Dairy,380,"Very late delivery, not happy.",2,No,Yes
ORD024677,CUST4481,Swiggy Instamart,2025-10-12 18:29:30,33,Fruits & Vegetables,186,Packaging could be better.,3,No,No
ORD024680,CUST9987,JioMart,2025-10-12 17:29:30,27,Grocery,1421,Very satisfied with the service.,5,No,No
ORD024682,CUST9195,Blinkit,2025-10-12 07:29:30,33,Dairy,235,Quick and reliable!,5,No,No
ORD024684,CUST5036,Swiggy Instamart,2025-10-12 21:29:30,26,Grocery,1436,Packaging could be better.,3,No,No
ORD024687,CUST2659,Blinkit,2025-10-12 14:29:30,17,Dairy,751,"Horrible experience, never ordering again.",1,No,Yes
ORD024688,CUST7443,Blinkit,2025-10-12 05:29:30,38,Personal Care,1672,"Horrible experience, never ordering again.",1,No,Yes
ORD024690,CUST3410,JioMart,2025-10-12 23:29:30,29,Snacks,149,"Not fresh, disappointed.",2,No,Yes
ORD024693,CUST4872,JioMart,2025-10-12 05:29:30,8,Beverages,214,Items missing from order.,2,No,Yes
ORD024696,CUST7803,Swiggy Instamart,2025-10-12 17:29:30,22,Grocery,1311,"Fast delivery, great service!",5,No,No
ORD024698,CUST6807,JioMart,2025-10-12 17:29:30,22,Personal Care,1994,"Very late delivery, not happy.",2,No,Yes
ORD024699,CUST4679,Blinkit,2025-10-12 00:29:30,21,Snacks,400,Packaging could be better.,3,No,No
ORD024700,CUST9193,JioMart,2025-10-12 13:29:30,20,Dairy,618,"Fast delivery, great service!",5,No,No
ORD024701,CUST2364,JioMart,2025-10-12 13:29:30,37,Grocery,789,Very satisfied with the service.,5,No,No
ORD024702,CUST2663,Swiggy Instamart,2025-10-12 21:29:30,28,Beverages,418,"Not fresh, disappointed.",2,No,Yes
ORD024706,CUST8567,Swiggy Instamart,2025-10-12 04:29:30,32,Snacks,264,"Not fresh, disappointed.",2,No,Yes
ORD024708,CUST1478,JioMart,2025-10-12 19:29:30,39,Dairy,482,"Horrible experience, never ordering again.",1,No,Yes
ORD024709,CUST5011,Blinkit,2025-10-12 04:29:30,31,Dairy,120,Wrong item delivered.,1,No,Yes
ORD024713,CUST8765,Swiggy Instamart,2025-10-12 22:29:30,26,Dairy,357,Delivery person was rude.,2,No,Yes
ORD024714,CUST3143,JioMart,2025-10-12 11:29:30,33,Fruits & Vegetables,646,Very satisfied with the service.,5,No,No
ORD024717,CUST8725,JioMart,2025-10-12 13:29:30,5,Beverages,229,Good quality products.,4,No,No
ORD024718,CUST3720,JioMart,2025-10-12 23:29:30,22,Grocery,584,Quick and reliable!,5,No,No
ORD024723,CUST7940,Swiggy Instamart,2025-10-12 20:29:30,41,Snacks,291,"Easy to order, loved it!",5,Yes,No
ORD024724,CUST8896,Swiggy Instamart,2025-10-12 19:29:30,37,Fruits & Vegetables,546,"Fast delivery, great service!",5,No,No
ORD024726,CUST3292,Swiggy Instamart,2025-10-12 13:29:30,51,Personal Care,1622,"Fast delivery, great service!",5,Yes,No
ORD024733,CUST5677,JioMart,2025-10-12 05:29:30,24,Dairy,354,"Horrible experience, never ordering again.",1,No,Yes
ORD024734,CUST7524,JioMart,2025-10-12 03:29:30,31,Snacks,419,Very satisfied with the service.,5,No,No
ORD024735,CUST4218,Swiggy Instamart,2025-10-12 14:29:30,22,Fruits & Vegetables,305,"Very late delivery, not happy.",2,No,Yes
ORD024736,CUST5879,Swiggy Instamart,2025-10-12 13:29:30,28,Beverages,314,"Not fresh, disappointed.",2,No,Yes
ORD024737,CUST8242,Swiggy Instamart,2025-10-12 01:29:30,42,Snacks,478,Wrong item delivered.,1,Yes,Yes
ORD024741,CUST5554,Blinkit,2025-10-12 23:29:30,5,Dairy,543,Quick and reliable!,5,No,No
ORD024742,CUST3361,Swiggy Instamart,2025-10-12 06:29:30,17,Dairy,194,Items missing from order.,2,No,Yes
ORD024743,CUST3694,Swiggy Instamart,2025-10-12 12:29:30,33,Grocery,1160,Good quality products.,4,No,No
ORD024746,CUST6643,Swiggy Instamart,2025-10-12 01:29:30,13,Personal Care,309,"Not fresh, disappointed.",2,No,Yes
ORD024748,CUST4360,JioMart,2025-10-12 09:29:30,21,Grocery,1499,Items missing from order.,2,No,Yes
ORD024749,CUST4133,JioMart,2025-10-12 19:29:30,31,Grocery,1262,Wrong item delivered.,1,No,Yes
ORD024750,CUST2783,Blinkit,2025-10-12 20:29:30,38,Grocery,1261,Excellent experience!,5,No,No
ORD024751,CUST8536,JioMart,2025-10-12 02:29:30,22,Fruits & Vegetables,250,Packaging could be better.,3,No,No
ORD024753,CUST5924,Blinkit,2025-10-12 08:29:30,20,Personal Care,660,"Horrible experience, never ordering again.",1,No,Yes
ORD024756,CUST7478,Blinkit,2025-10-12 20:29:30,32,Fruits & Vegetables,589,Delivery person was rude.,2,No,Yes
ORD024762,CUST7776,Swiggy Instamart,2025-10-12 19:29:30,26,Grocery,839,"Easy to order, loved it!",5,No,No
ORD024763,CUST7279,Swiggy Instamart,2025-10-12 14:29:30,14,Personal Care,641,Good quality products.,4,No,No
ORD024765,CUST8539,Swiggy Instamart,2025-10-12 04:29:30,29,Fruits & Vegetables,413,"Horrible experience, never ordering again.",1,No,Yes
ORD024766,CUST2448,JioMart,2025-10-12 09:29:30,41,Beverages,440,Delivery person was rude.,2,Yes,Yes
ORD024767,CUST7717,JioMart,2025-10-12 13:29:30,25,Personal Care,534,Good quality products.,4,No,No
ORD024768,CUST8397,Swiggy Instamart,2025-10-12 21:29:30,36,Dairy,188,Wrong item delivered.,1,No,Yes
ORD024772,CUST4579,Blinkit,2025-10-12 05:29:30,31,Snacks,281,"Not fresh, disappointed.",2,No,Yes
ORD024774,CUST4615,JioMart,2025-10-12 19:29:30,36,Grocery,516,Very satisfied with the service.,5,No,No
ORD024775,CUST2817,Swiggy Instamart,2025-10-12 04:29:30,21,Beverages,430,"Horrible experience, never ordering again.",1,No,Yes
ORD024776,CUST1538,Blinkit,2025-10-12 03:29:30,21,Grocery,1090,Packaging could be better.,3,No,No
ORD024777,CUST2718,Swiggy Instamart,2025-10-12 12:29:30,29,Personal Care,1568,Quick and reliable!,5,No,No
ORD024778,CUST7383,JioMart,2025-10-12 01:29:30,30,Dairy,432,"Very late delivery, not happy.",2,No,Yes
ORD024782,CUST1451,JioMart,2025-10-12 14:29:30,31,Fruits & Vegetables,329,"Not fresh, disappointed.",2,No,Yes
ORD024783,CUST2861,JioMart,2025-10-12 12:29:30,19,Beverages,278,Good quality products.,4,No,No
ORD024784,CUST7575,JioMart,2025-10-12 18:29:30,35,Dairy,416,Excellent experience!,5,No,No
ORD024785,CUST5045,JioMart,2025-10-12 13:29:30,36,Dairy,751,Items missing from order.,2,No,Yes
ORD024786,CUST5458,Swiggy Instamart,2025-10-12 19:29:30,31,Snacks,410,Very satisfied with the service.,5,No,No
ORD024787,CUST1555,JioMart,2025-10-12 11:29:30,38,Personal Care,820,Quick and reliable!,5,No,No
ORD024788,CUST2332,JioMart,2025-10-12 15:29:30,14,Beverages,517,"Very late delivery, not happy.",2,No,Yes
ORD024792,CUST5459,Swiggy Instamart,2025-10-12 08:29:30,31,Personal Care,1059,Packaging could be better.,3,No,No
ORD024794,CUST4529,JioMart,2025-10-12 23:29:30,30,Grocery,533,"Fast delivery, great service!",5,No,No
ORD024796,CUST7869,Blinkit,2025-10-12 04:29:30,15,Grocery,887,Items missing from order.,2,No,Yes
ORD024798,CUST4360,JioMart,2025-10-12 04:29:30,33,Beverages,803,Very satisfied with the service.,5,No,No
ORD024800,CUST9740,Blinkit,2025-10-12 19:29:30,17,Snacks,482,"Easy to order, loved it!",5,No,No
ORD024801,CUST2644,Swiggy Instamart,2025-10-12 23:29:30,26,Grocery,212,Wrong item delivered.,1,No,Yes
ORD024809,CUST8113,Blinkit,2025-10-12 01:29:30,39,Personal Care,136,"Very late delivery, not happy.",2,No,Yes
ORD024811,CUST4547,Swiggy Instamart,2025-10-12 07:29:30,22,Beverages,735,Items missing from order.,2,No,Yes
ORD024818,CUST7561,JioMart,2025-10-12 03:29:30,26,Snacks,451,Excellent experience!,5,No,No
ORD024819,CUST1170,Swiggy Instamart,2025-10-12 12:29:30,43,Beverages,361,Items missing from order.,2,Yes,Yes
ORD024820,CUST5635,JioMart,2025-10-12 03:29:30,16,Personal Care,1253,Packaging could be better.,3,No,No
ORD024829,CUST7835,Swiggy Instamart,2025-10-12 07:29:30,29,Grocery,1183,Wrong item delivered.,1,No,Yes
ORD024831,CUST2950,Blinkit,2025-10-12 01:29:30,43,Grocery,756,Wrong item delivered.,1,Yes,Yes
ORD024833,CUST9917,Blinkit,2025-10-12 22:29:30,15,Beverages,913,Good quality products.,4,No,No
ORD024836,CUST1648,Swiggy Instamart,2025-10-12 06:29:30,40,Snacks,173,Very satisfied with the service.,5,No,No
ORD024837,CUST5037,Blinkit,2025-10-12 09:29:30,30,Beverages,219,Wrong item delivered.,1,No,Yes
ORD024845,CUST5953,JioMart,2025-10-12 12:29:30,24,Beverages,677,Wrong item delivered.,1,No,Yes
ORD024846,CUST5278,Blinkit,2025-10-12 08:29:30,35,Snacks,456,Very satisfied with the service.,5,No,No
ORD024847,CUST3554,JioMart,2025-10-12 21:29:30,28,Fruits & Vegetables,693,"Not fresh, disappointed.",2,No,Yes
ORD024850,CUST6230,Blinkit,2025-10-12 03:29:30,22,Snacks,383,"Not fresh, disappointed.",2,No,Yes
ORD024853,CUST7970,Swiggy Instamart,2025-10-12 06:29:30,54,Fruits & Vegetables,213,"Horrible experience, never ordering again.",1,Yes,Yes
ORD024855,CUST8832,JioMart,2025-10-12 10:29:30,19,Snacks,64,Items missing from order.,2,No,Yes
ORD024859,CUST4365,JioMart,2025-10-12 21:29:30,37,Personal Care,1302,"Horrible experience, never ordering again.",1,No,Yes
ORD024863,CUST2308,Swiggy Instamart,2025-10-12 23:29:30,36,Grocery,732,Packaging could be better.,3,No,No
ORD024864,CUST6307,Swiggy Instamart,2025-10-12 14:29:30,19,Grocery,730,"Easy to order, loved it!",5,No,No
ORD024866,CUST2620,Swiggy Instamart,2025-10-12 15:29:30,22,Fruits & Vegetables,539,Delivery person was rude.,2,No,Yes
ORD024871,CUST3215,Swiggy Instamart,2025-10-12 00:29:30,42,Fruits & Vegetables,454,Delivery person was rude.,2,Yes,Yes
ORD024872,CUST2601,Blinkit,2025-10-12 17:29:30,38,Dairy,118,Very satisfied with the service.,5,No,No
ORD024875,CUST3217,Swiggy Instamart,2025-10-12 14:29:30,33,Grocery,974,"Easy to order, loved it!",5,No,No
ORD024879,CUST3647,Swiggy Instamart,2025-10-12 02:29:30,32,Grocery,1402,"Fast delivery, great service!",5,No,No
ORD024884,CUST2953,JioMart,2025-10-12 12:29:30,43,Dairy,326,Wrong item delivered.,1,Yes,Yes
ORD024887,CUST8526,JioMart,2025-10-12 07:29:30,30,Fruits & Vegetables,326,"Very late delivery, not happy.",2,No,Yes
ORD024891,CUST8939,Swiggy Instamart,2025-10-12 11:29:30,38,Dairy,437,"Very late delivery, not happy.",2,No,Yes
ORD024895,CUST8805,Blinkit,2025-10-12 18:29:30,30,Fruits & Vegetables,59,"Very late delivery, not happy.",2,No,Yes
ORD024899,CUST7235,JioMart,2025-10-12 10:29:30,34,Snacks,396,Packaging could be better.,3,No,No
ORD024900,CUST5826,Blinkit,2025-10-12 23:29:30,23,Beverages,339,Quick and reliable!,5,No,No
ORD024901,CUST8023,JioMart,2025-10-12 22:29:30,21,Beverages,566,Wrong item delivered.,1,No,Yes
ORD024903,CUST2175,JioMart,2025-10-12 10:29:30,36,Dairy,490,"Not fresh, disappointed.",2,No,Yes
ORD024905,CUST2305,Blinkit,2025-10-12 00:29:30,31,Snacks,334,"Very late delivery, not happy.",2,No,Yes
ORD024906,CUST1614,JioMart,2025-10-12 13:29:30,39,Beverages,426,Quick and reliable!,5,No,No
ORD024907,CUST9180,Blinkit,2025-10-12 17:29:30,38,Personal Care,1558,"Horrible experience, never ordering again.",1,No,Yes
ORD024909,CUST2821,JioMart,2025-10-12 03:29:30,33,Dairy,406,Items missing from order.,2,No,Yes
ORD024910,CUST7208,Blinkit,2025-10-12 05:29:30,36,Snacks,404,Items missing from order.,2,No,Yes
ORD024913,CUST3774,Blinkit,2025-10-12 00:29:30,22,Fruits & Vegetables,429,"Not fresh, disappointed.",2,No,Yes
ORD024915,CUST3486,Blinkit,2025-10-12 20:29:30,35,Dairy,271,Delivery person was rude.,2,No,Yes
ORD024917,CUST6707,Blinkit,2025-10-12 07:29:30,43,Dairy,750,"Horrible experience, never ordering again.",1,Yes,Yes
ORD024925,CUST6431,JioMart,2025-10-12 05:29:30,17,Dairy,700,Quick and reliable!,5,No,No
ORD024927,CUST7733,Swiggy Instamart,2025-10-12 16:29:30,35,Grocery,342,Delivery person was rude.,2,No,Yes
ORD024930,CUST7365,Blinkit,2025-10-12 10:29:30,17,Beverages,165,"Horrible experience, never ordering again.",1,No,Yes
ORD024931,CUST2088,JioMart,2025-10-12 03:29:30,38,Beverages,600,Packaging could be better.,3,No,No
ORD024932,CUST7660,Blinkit,2025-10-12 13:29:30,18,Dairy,413,Wrong item delivered.,1,No,Yes
ORD024933,CUST9976,JioMart,2025-10-12 10:29:30,6,Personal Care,1913,Good quality products.,4,No,No
ORD024935,CUST6642,JioMart,2025-10-12 19:29:30,36,Beverages,370,"Easy to order, loved it!",5,No,No
ORD024936,CUST6523,Swiggy Instamart,2025-10-12 19:29:30,38,Dairy,363,Good quality products.,4,No,No
ORD024937,CUST3739,Blinkit,2025-10-12 02:29:30,27,Dairy,213,"Fast delivery, great service!",5,No,No
ORD024938,CUST6294,Blinkit,2025-10-12 02:29:30,29,Fruits & Vegetables,287,Packaging could be better.,3,No,No
ORD024940,CUST9140,JioMart,2025-10-12 11:29:30,40,Personal Care,1753,Quick and reliable!,5,No,No
ORD024941,CUST6109,Swiggy Instamart,2025-10-12 21:29:30,28,Dairy,135,Items missing from order.,2,No,Yes
ORD024943,CUST1033,Blinkit,2025-10-12 07:29:30,6,Grocery,660,"Not fresh, disappointed.",2,No,Yes
ORD024945,CUST6952,Swiggy Instamart,2025-10-12 05:29:30,43,Beverages,130,"Very late delivery, not happy.",2,Yes,Yes
ORD024946,CUST5636,JioMart,2025-10-12 09:29:30,37,Grocery,292,"Fast delivery, great service!",5,No,No
ORD024947,CUST8971,Blinkit,2025-10-12 09:29:30,40,Personal Care,1171,Packaging could be better.,3,No,No
ORD024948,CUST2065,JioMart,2025-10-12 23:29:30,34,Grocery,1237,"Horrible experience, never ordering again.",1,No,Yes
ORD024953,CUST9613,JioMart,2025-10-12 10:29:30,36,Dairy,661,Delivery person was rude.,2,No,Yes
ORD024955,CUST7978,Swiggy Instamart,2025-10-12 04:29:30,41,Beverages,371,Packaging could be better.,3,Yes,No
ORD024959,CUST4619,Blinkit,2025-10-12 16:29:30,18,Snacks,382,Items missing from order.,2,No,Yes
ORD024961,CUST1501,JioMart,2025-10-12 08:29:30,43,Fruits & Vegetables,377,"Very late delivery, not happy.",2,Yes,Yes
ORD024963,CUST2736,Swiggy Instamart,2025-10-12 10:29:30,16,Fruits & Vegetables,341,Items missing from order.,2,No,Yes
ORD024974,CUST3386,Swiggy Instamart,2025-10-12 21:29:30,34,Dairy,195,Very satisfied with the service.,5,No,No
ORD024976,CUST8344,Swiggy Instamart,2025-10-12 19:29:30,21,Snacks,431,"Horrible experience, never ordering again.",1,No,Yes
ORD024979,CUST3556,Blinkit,2025-10-12 13:29:30,25,Fruits & Vegetables,426,Very satisfied with the service.,5,No,No
ORD024982,CUST3183,Swiggy Instamart,2025-10-12 15:29:30,8,Dairy,409,"Not fresh, disappointed.",2,No,Yes
ORD024986,CUST1424,JioMart,2025-10-12 19:29:30,40,Beverages,371,Wrong item delivered.,1,No,Yes
ORD024987,CUST5243,Blinkit,2025-10-12 14:29:30,41,Personal Care,428,Very satisfied with the service.,5,Yes,No
ORD024988,CUST7271,Swiggy Instamart,2025-10-12 20:29:30,19,Beverages,998,Packaging could be better.,3,No,No
ORD024989,CUST1130,Blinkit,2025-10-12 04:29:30,9,Beverages,298,"Not fresh, disappointed.",2,No,Yes
ORD024991,CUST1369,Blinkit,2025-10-12 19:29:30,42,Beverages,284,Packaging could be better.,3,Yes,No
ORD024993,CUST2359,Blinkit,2025-10-12 16:29:30,30,Fruits & Vegetables,413,Items missing from order.,2,No,Yes
